acc,auc,duration,fold,framework,id,info,logloss,mode,models,params,result,seed,tag,task,utc,version
0.8773799999999999,0.9318879999999999,3349.5,0,autogluon,openml.org/t/7592,,,local,22.0,,0.9318879999999999,2215847389,stable,adult,2019-12-12T06:11:44,0
0.877175,0.92876,3369.6,1,autogluon,openml.org/t/7592,,,local,22.0,,0.92876,2215847390,stable,adult,2019-12-12T07:11:54,0
0.871417,0.932075,3353.1,2,autogluon,openml.org/t/7592,,,local,22.0,,0.932075,2215847391,stable,adult,2019-12-12T08:11:22,0
0.869574,0.9284610000000001,3389.6,3,autogluon,openml.org/t/7592,,,local,22.0,,0.9284610000000001,2215847392,stable,adult,2019-12-12T09:13:44,0
0.8744879999999999,0.928481,3377.8,4,autogluon,openml.org/t/7592,,,local,22.0,,0.928481,2215847393,stable,adult,2019-12-12T10:13:25,0
0.870188,0.925889,3397.9,5,autogluon,openml.org/t/7592,,,local,22.0,,0.925889,2215847394,stable,adult,2019-12-12T11:12:49,0
0.872236,0.931948,3320.4,6,autogluon,openml.org/t/7592,,,local,22.0,,0.931948,2215847395,stable,adult,2019-12-12T12:11:08,0
0.874693,0.933312,3347.5,7,autogluon,openml.org/t/7592,,,local,22.0,,0.933312,2215847396,stable,adult,2019-12-12T13:09:41,0
0.882473,0.938967,3361.0,8,autogluon,openml.org/t/7592,,,local,22.0,,0.938967,2215847397,stable,adult,2019-12-12T14:09:43,0
0.8783780000000001,0.93504,3316.6,9,autogluon,openml.org/t/7592,,,local,22.0,,0.93504,2215847398,stable,adult,2019-12-12T15:07:34,0
0.655203,0.707256,3691.4,0,autogluon,openml.org/t/189354,,,local,11.0,,0.707256,820313819,stable,Airlines,2019-12-12T07:03:09,0
0.659578,0.711313,3686.9,1,autogluon,openml.org/t/189354,,,local,11.0,,0.711313,820313820,stable,Airlines,2019-12-12T08:53:56,0
0.659319,0.7098770000000001,3694.3,2,autogluon,openml.org/t/189354,,,local,11.0,,0.7098770000000001,820313821,stable,Airlines,2019-12-12T10:42:50,0
0.658423,0.710391,3693.9,3,autogluon,openml.org/t/189354,,,local,11.0,,0.710391,820313822,stable,Airlines,2019-12-12T12:32:30,0
0.6544369999999999,0.706414,3695.6,4,autogluon,openml.org/t/189354,,,local,11.0,,0.706414,820313823,stable,Airlines,2019-12-12T14:20:52,0
0.655771,0.7064590000000001,3694.1,5,autogluon,openml.org/t/189354,,,local,11.0,,0.7064590000000001,820313824,stable,Airlines,2019-12-12T16:16:27,0
0.658107,0.709569,3694.9,6,autogluon,openml.org/t/189354,,,local,11.0,,0.709569,820313825,stable,Airlines,2019-12-12T18:07:34,0
0.656921,0.707123,3691.3,7,autogluon,openml.org/t/189354,,,local,11.0,,0.707123,820313826,stable,Airlines,2019-12-12T19:57:03,0
0.656698,0.707878,3691.6,8,autogluon,openml.org/t/189354,,,local,11.0,,0.707878,820313827,stable,Airlines,2019-12-12T21:49:02,0
0.66189,0.713104,3690.3,9,autogluon,openml.org/t/189354,,,local,11.0,,0.713104,820313828,stable,Airlines,2019-12-12T23:39:52,0
0.677218,0.74088,3661.5,0,autogluon,openml.org/t/189356,,,local,5.0,,0.74088,1069812427,stable,Albert,2019-12-12T06:39:48,0
0.678393,0.742872,3600.8,1,autogluon,openml.org/t/189356,,,local,5.0,,0.742872,1069812428,stable,Albert,2019-12-12T07:59:40,0
0.684696,0.75155,3609.6,2,autogluon,openml.org/t/189356,,,local,5.0,,0.75155,1069812429,stable,Albert,2019-12-12T09:19:19,0
0.6842020000000001,0.752174,3656.8,3,autogluon,openml.org/t/189356,,,local,6.0,,0.752174,1069812430,stable,Albert,2019-12-12T10:39:29,0
0.68138,0.748893,3619.8,4,autogluon,openml.org/t/189356,,,local,5.0,,0.748893,1069812431,stable,Albert,2019-12-12T12:00:14,0
0.682368,0.7469140000000001,3600.4,5,autogluon,openml.org/t/189356,,,local,5.0,,0.7469140000000001,1069812432,stable,Albert,2019-12-12T13:20:12,0
0.68272,0.748236,3618.7,6,autogluon,openml.org/t/189356,,,local,5.0,,0.748236,1069812433,stable,Albert,2019-12-12T14:41:26,0
0.68907,0.754667,3600.6,7,autogluon,openml.org/t/189356,,,local,5.0,,0.754667,1069812434,stable,Albert,2019-12-12T16:01:39,0
0.68272,0.748691,3656.0,8,autogluon,openml.org/t/189356,,,local,6.0,,0.748691,1069812435,stable,Albert,2019-12-12T17:26:04,0
0.681333,0.747224,3625.6,9,autogluon,openml.org/t/189356,,,local,5.0,,0.747224,1069812436,stable,Albert,2019-12-12T18:46:51,0
0.9493440000000001,0.882592,2180.2,0,autogluon,openml.org/t/34539,,,local,22.0,,0.882592,157042802,stable,Amazon_employee_access,2019-12-12T05:51:49,0
0.952701,0.8517520000000001,2430.7,1,autogluon,openml.org/t/34539,,,local,22.0,,0.8517520000000001,157042803,stable,Amazon_employee_access,2019-12-12T06:33:40,0
0.951785,0.869613,2126.3,2,autogluon,openml.org/t/34539,,,local,22.0,,0.869613,157042804,stable,Amazon_employee_access,2019-12-12T07:10:23,0
0.953311,0.867763,2234.9,3,autogluon,openml.org/t/34539,,,local,22.0,,0.867763,157042805,stable,Amazon_employee_access,2019-12-12T07:48:49,0
0.953616,0.870719,2302.1,4,autogluon,openml.org/t/34539,,,local,22.0,,0.870719,157042806,stable,Amazon_employee_access,2019-12-12T08:28:29,0
0.947818,0.865707,2304.6,5,autogluon,openml.org/t/34539,,,local,22.0,,0.865707,157042807,stable,Amazon_employee_access,2019-12-12T09:08:13,0
0.952701,0.8729319999999999,2296.3,6,autogluon,openml.org/t/34539,,,local,22.0,,0.8729319999999999,157042808,stable,Amazon_employee_access,2019-12-12T09:47:44,0
0.9493440000000001,0.8453799999999999,2298.4,7,autogluon,openml.org/t/34539,,,local,22.0,,0.8453799999999999,157042809,stable,Amazon_employee_access,2019-12-12T10:26:48,0
0.9508700000000001,0.8870879999999999,2216.6,8,autogluon,openml.org/t/34539,,,local,22.0,,0.8870879999999999,157042810,stable,Amazon_employee_access,2019-12-12T11:04:27,0
0.954518,0.8784649999999999,2328.8,9,autogluon,openml.org/t/34539,,,local,22.0,,0.8784649999999999,157042811,stable,Amazon_employee_access,2019-12-12T11:44:36,0
0.995526,0.99295,3618.5,0,autogluon,openml.org/t/168868,,,local,21.0,,0.99295,671217992,stable,APSFailure,2019-12-12T06:22:01,0
0.9930260000000001,0.991074,3616.4,1,autogluon,openml.org/t/168868,,,local,21.0,,0.991074,671217993,stable,APSFailure,2019-12-12T07:27:22,0
0.994474,0.9950969999999999,3616.6,2,autogluon,openml.org/t/168868,,,local,21.0,,0.9950969999999999,671217994,stable,APSFailure,2019-12-12T08:36:40,0
0.9960530000000001,0.991516,3616.5,3,autogluon,openml.org/t/168868,,,local,21.0,,0.991516,671217995,stable,APSFailure,2019-12-12T09:46:10,0
0.995658,0.9923200000000001,3616.5,4,autogluon,openml.org/t/168868,,,local,21.0,,0.9923200000000001,671217996,stable,APSFailure,2019-12-12T10:52:05,0
0.9939469999999999,0.994202,3616.5,5,autogluon,openml.org/t/168868,,,local,21.0,,0.994202,671217997,stable,APSFailure,2019-12-12T11:57:32,0
0.995395,0.993901,3616.3,6,autogluon,openml.org/t/168868,,,local,21.0,,0.993901,671217998,stable,APSFailure,2019-12-12T13:02:50,0
0.995,0.997316,3616.5,7,autogluon,openml.org/t/168868,,,local,21.0,,0.997316,671217999,stable,APSFailure,2019-12-12T14:08:11,0
0.9943420000000001,0.988604,3616.7,8,autogluon,openml.org/t/168868,,,local,21.0,,0.988604,671218000,stable,APSFailure,2019-12-12T15:17:44,0
0.995921,0.991525,3617.0,9,autogluon,openml.org/t/168868,,,local,21.0,,0.991525,671218001,stable,APSFailure,2019-12-12T16:27:25,0
0.8695649999999999,0.949066,171.0,0,autogluon,openml.org/t/146818,,,local,22.0,,0.949066,2948660745,stable,Australian,2019-12-12T05:18:23,0
0.8550719999999999,0.9252969999999999,160.4,1,autogluon,openml.org/t/146818,,,local,22.0,,0.9252969999999999,2948660746,stable,Australian,2019-12-12T05:21:27,0
0.8550719999999999,0.9244479999999999,148.8,2,autogluon,openml.org/t/146818,,,local,22.0,,0.9244479999999999,2948660747,stable,Australian,2019-12-12T05:24:44,0
0.8695649999999999,0.933786,151.3,3,autogluon,openml.org/t/146818,,,local,22.0,,0.933786,2948660748,stable,Australian,2019-12-12T05:28:05,0
0.8695649999999999,0.9448219999999999,154.6,4,autogluon,openml.org/t/146818,,,local,22.0,,0.9448219999999999,2948660749,stable,Australian,2019-12-12T05:31:32,0
0.913043,0.97708,156.3,5,autogluon,openml.org/t/146818,,,local,22.0,,0.97708,2948660750,stable,Australian,2019-12-12T05:34:40,0
0.8695649999999999,0.9202040000000001,160.0,6,autogluon,openml.org/t/146818,,,local,22.0,,0.9202040000000001,2948660751,stable,Australian,2019-12-12T05:37:49,0
0.898551,0.937607,156.7,7,autogluon,openml.org/t/146818,,,local,22.0,,0.937607,2948660752,stable,Australian,2019-12-12T05:40:55,0
0.8695649999999999,0.9717950000000001,162.9,8,autogluon,openml.org/t/146818,,,local,22.0,,0.9717950000000001,2948660753,stable,Australian,2019-12-12T05:44:05,0
0.8405799999999999,0.950427,162.3,9,autogluon,openml.org/t/146818,,,local,22.0,,0.950427,2948660754,stable,Australian,2019-12-12T05:47:33,0
0.911544,0.9403889999999999,2904.9,0,autogluon,openml.org/t/14965,,,local,22.0,,0.9403889999999999,3567242952,stable,bank-marketing,2019-12-12T06:04:27,0
0.9059940000000001,0.9379290000000001,2909.4,1,autogluon,openml.org/t/14965,,,local,22.0,,0.9379290000000001,3567242953,stable,bank-marketing,2019-12-12T06:54:43,0
0.9174959999999999,0.9460700000000001,2934.8,2,autogluon,openml.org/t/14965,,,local,22.0,,0.9460700000000001,3567242954,stable,bank-marketing,2019-12-12T07:45:28,0
0.9126299999999999,0.939321,2900.4,3,autogluon,openml.org/t/14965,,,local,22.0,,0.939321,3567242955,stable,bank-marketing,2019-12-12T08:35:32,0
0.9119659999999999,0.942099,2875.7,4,autogluon,openml.org/t/14965,,,local,22.0,,0.942099,3567242956,stable,bank-marketing,2019-12-12T09:24:35,0
0.905109,0.933609,2886.5,5,autogluon,openml.org/t/14965,,,local,22.0,,0.933609,3567242957,stable,bank-marketing,2019-12-12T10:14:26,0
0.904667,0.928675,2853.4,6,autogluon,openml.org/t/14965,,,local,22.0,,0.928675,3567242958,stable,bank-marketing,2019-12-12T11:03:44,0
0.911524,0.947139,2765.3,7,autogluon,openml.org/t/14965,,,local,22.0,,0.947139,3567242959,stable,bank-marketing,2019-12-12T11:51:29,0
0.917054,0.94334,2783.4,8,autogluon,openml.org/t/14965,,,local,22.0,,0.94334,3567242960,stable,bank-marketing,2019-12-12T12:39:34,0
0.9146209999999999,0.9465100000000001,2926.3,9,autogluon,openml.org/t/14965,,,local,22.0,,0.9465100000000001,3567242961,stable,bank-marketing,2019-12-12T13:30:08,0
0.786667,0.262671,164.8,0,autogluon,openml.org/t/10101,,,local,22.0,,0.262671,2567805975,stable,blood-transfusion,2019-12-12T05:17:49,0
0.786667,0.185673,160.6,1,autogluon,openml.org/t/10101,,,local,22.0,,0.185673,2567805976,stable,blood-transfusion,2019-12-12T05:21:14,0
0.746667,0.346979,147.3,2,autogluon,openml.org/t/10101,,,local,22.0,,0.346979,2567805977,stable,blood-transfusion,2019-12-12T05:24:21,0
0.8,0.272417,160.6,3,autogluon,openml.org/t/10101,,,local,22.0,,0.272417,2567805978,stable,blood-transfusion,2019-12-12T05:27:44,0
0.813333,0.17836300000000002,157.0,4,autogluon,openml.org/t/10101,,,local,22.0,,0.17836300000000002,2567805979,stable,blood-transfusion,2019-12-12T05:31:02,0
0.746667,0.33674499999999996,150.0,5,autogluon,openml.org/t/10101,,,local,22.0,,0.33674499999999996,2567805980,stable,blood-transfusion,2019-12-12T05:34:14,0
0.8,0.28216399999999997,158.9,6,autogluon,openml.org/t/10101,,,local,22.0,,0.28216399999999997,2567805981,stable,blood-transfusion,2019-12-12T05:37:40,0
0.8,0.339669,153.2,7,autogluon,openml.org/t/10101,,,local,22.0,,0.339669,2567805982,stable,blood-transfusion,2019-12-12T05:40:58,0
0.783784,0.323529,153.3,8,autogluon,openml.org/t/10101,,,local,22.0,,0.323529,2567805983,stable,blood-transfusion,2019-12-12T05:44:15,0
0.72973,0.366873,168.4,9,autogluon,openml.org/t/10101,,,local,22.0,,0.366873,2567805984,stable,blood-transfusion,2019-12-12T05:47:46,0
1.0,,1820.8,0,autogluon,openml.org/t/146821,,0.00029298599999999996,local,20.0,,0.00029298599999999996,2853720516,stable,car,2019-12-12T05:46:52,0
1.0,,1753.1,1,autogluon,openml.org/t/146821,,0.000600874,local,20.0,,0.000600874,2853720517,stable,car,2019-12-12T06:16:49,0
1.0,,1667.4,2,autogluon,openml.org/t/146821,,0.000833002,local,20.0,,0.000833002,2853720518,stable,car,2019-12-12T06:45:26,0
1.0,,1643.2,3,autogluon,openml.org/t/146821,,0.00153452,local,20.0,,0.00153452,2853720519,stable,car,2019-12-12T07:13:13,0
1.0,,1633.5,4,autogluon,openml.org/t/146821,,0.000231533,local,20.0,,0.000231533,2853720520,stable,car,2019-12-12T07:41:14,0
1.0,,1422.5,5,autogluon,openml.org/t/146821,,0.00151883,local,20.0,,0.00151883,2853720521,stable,car,2019-12-12T08:05:39,0
0.9942200000000001,,1708.0,6,autogluon,openml.org/t/146821,,0.015345099999999999,local,20.0,,0.015345099999999999,2853720522,stable,car,2019-12-12T08:34:51,0
0.9942200000000001,,1601.0,7,autogluon,openml.org/t/146821,,0.00749326,local,20.0,,0.00749326,2853720523,stable,car,2019-12-12T09:02:26,0
0.994186,,1882.4,8,autogluon,openml.org/t/146821,,0.00681395,local,20.0,,0.00681395,2853720524,stable,car,2019-12-12T09:34:36,0
1.0,,1791.7,9,autogluon,openml.org/t/146821,,0.00330892,local,20.0,,0.00330892,2853720525,stable,car,2019-12-12T10:05:23,0
0.745387,0.8461489999999999,3571.4,0,autogluon,openml.org/t/168908,,,local,22.0,,0.8461489999999999,2177181629,stable,christine,2019-12-12T06:21:12,0
0.756458,0.832491,3575.5,1,autogluon,openml.org/t/168908,,,local,22.0,,0.832491,2177181630,stable,christine,2019-12-12T07:24:21,0
0.741697,0.824785,3554.6,2,autogluon,openml.org/t/168908,,,local,22.0,,0.824785,2177181631,stable,christine,2019-12-12T08:27:11,0
0.750923,0.8221430000000001,3522.7,3,autogluon,openml.org/t/168908,,,local,22.0,,0.8221430000000001,2177181632,stable,christine,2019-12-12T09:30:37,0
0.719557,0.81223,3574.5,4,autogluon,openml.org/t/168908,,,local,22.0,,0.81223,2177181633,stable,christine,2019-12-12T10:35:28,0
0.7601479999999999,0.831048,3535.0,5,autogluon,openml.org/t/168908,,,local,22.0,,0.831048,2177181634,stable,christine,2019-12-12T11:37:58,0
0.774908,0.838374,3572.0,6,autogluon,openml.org/t/168908,,,local,22.0,,0.838374,2177181635,stable,christine,2019-12-12T12:42:50,0
0.745387,0.825792,3524.0,7,autogluon,openml.org/t/168908,,,local,22.0,,0.825792,2177181636,stable,christine,2019-12-12T13:47:04,0
0.746765,0.8245459999999999,3531.9,8,autogluon,openml.org/t/168908,,,local,22.0,,0.8245459999999999,2177181637,stable,christine,2019-12-12T14:51:16,0
0.720887,0.792101,3563.2,9,autogluon,openml.org/t/168908,,,local,22.0,,0.792101,2177181638,stable,christine,2019-12-12T15:56:04,0
0.9722219999999999,,1291.1,0,autogluon,openml.org/t/9981,,0.140574,local,22.0,,0.140574,2047678044,stable,cnae-9,2019-12-12T05:37:35,0
0.907407,,1357.5,1,autogluon,openml.org/t/9981,,0.33047600000000005,local,22.0,,0.33047600000000005,2047678045,stable,cnae-9,2019-12-12T06:02:35,0
0.9629629999999999,,1287.5,2,autogluon,openml.org/t/9981,,0.110402,local,22.0,,0.110402,2047678046,stable,cnae-9,2019-12-12T06:26:04,0
0.935185,,1383.6,3,autogluon,openml.org/t/9981,,0.20719200000000002,local,22.0,,0.20719200000000002,2047678047,stable,cnae-9,2019-12-12T06:51:32,0
0.9722219999999999,,1336.2,4,autogluon,openml.org/t/9981,,0.143955,local,22.0,,0.143955,2047678048,stable,cnae-9,2019-12-12T07:15:45,0
0.9629629999999999,,1321.2,5,autogluon,openml.org/t/9981,,0.110276,local,22.0,,0.110276,2047678049,stable,cnae-9,2019-12-12T07:39:43,0
0.9444440000000001,,1326.8,6,autogluon,openml.org/t/9981,,0.177564,local,22.0,,0.177564,2047678050,stable,cnae-9,2019-12-12T08:04:15,0
0.925926,,1323.1,7,autogluon,openml.org/t/9981,,0.14799400000000001,local,22.0,,0.14799400000000001,2047678051,stable,cnae-9,2019-12-12T08:28:19,0
0.9537040000000001,,1316.8,8,autogluon,openml.org/t/9981,,0.141479,local,22.0,,0.141479,2047678052,stable,cnae-9,2019-12-12T08:52:48,0
0.9629629999999999,,1369.5,9,autogluon,openml.org/t/9981,,0.128735,local,22.0,,0.128735,2047678053,stable,cnae-9,2019-12-12T09:17:40,0
0.871966,,3439.6,0,autogluon,openml.org/t/146195,,0.326902,local,21.0,,0.326902,3060934615,stable,connect-4,2019-12-12T06:29:24,0
0.871078,,3430.4,1,autogluon,openml.org/t/146195,,0.32219000000000003,local,21.0,,0.32219000000000003,3060934616,stable,connect-4,2019-12-12T07:44:44,0
0.878034,,3408.1,2,autogluon,openml.org/t/146195,,0.31008800000000003,local,21.0,,0.31008800000000003,3060934617,stable,connect-4,2019-12-12T08:58:05,0
0.869449,,3391.3,3,autogluon,openml.org/t/146195,,0.328876,local,21.0,,0.328876,3060934618,stable,connect-4,2019-12-12T10:11:19,0
0.871374,,3383.5,4,autogluon,openml.org/t/146195,,0.319966,local,21.0,,0.319966,3060934619,stable,connect-4,2019-12-12T11:25:28,0
0.8653049999999999,,3422.6,5,autogluon,openml.org/t/146195,,0.33210500000000004,local,21.0,,0.33210500000000004,3060934620,stable,connect-4,2019-12-12T12:40:29,0
0.8645649999999999,,3391.8,6,autogluon,openml.org/t/146195,,0.324548,local,21.0,,0.324548,3060934621,stable,connect-4,2019-12-12T13:54:16,0
0.870762,,3372.0,7,autogluon,openml.org/t/146195,,0.320071,local,21.0,,0.320071,3060934622,stable,connect-4,2019-12-12T15:07:44,0
0.873575,,3450.6,8,autogluon,openml.org/t/146195,,0.327178,local,21.0,,0.327178,3060934623,stable,connect-4,2019-12-12T16:22:45,0
0.867506,,3361.7,9,autogluon,openml.org/t/146195,,0.32750799999999997,local,21.0,,0.32750799999999997,3060934624,stable,connect-4,2019-12-12T17:35:52,0
0.976799,,3720.4,0,autogluon,openml.org/t/7593,,0.0577389,local,10.0,,0.0577389,4029112446,stable,Covertype,2019-12-12T06:36:19,0
0.97575,,3738.8,1,autogluon,openml.org/t/7593,,0.06775260000000001,local,9.0,,0.06775260000000001,4029112447,stable,Covertype,2019-12-12T07:59:56,0
